sub,ses,acq,run,mean_fd,rmsd,coreg_dice,coreg_correlation,coreg_overlap,qei_cbf,qei_cbf_rho_ss,qei_cbf_di,percentage_negative_cbf,qei_cbf_score,qei_cbf_score_rho_ss,qei_cbf_score_di,percentage_negative_cbf_score,qei_cbf_scrub,qei_cbf_scrub_rho_ss,qei_cbf_scrub_di,percentage_negative_cbf_scrub,qei_cbf_basil,qei_cbf_basil_rho_ss,qei_cbf_basil_di,percentage_negative_cbf_basil,qei_cbf_basil_gm,qei_cbf_basil_gm_rho_ss,qei_cbf_basil_gm_di,percentage_negative_cbf_basil_gm,mean_gm_cbf,mean_wm_cbf,ratio_gm_wm_cbf,norm_dice,norm_correlation,norm_overlap
85853.0,1.0,n/a,n/a,0.2100190918074604,0.12647499456218,0.8805864937262089,0.8596355502545694,0.9789968652037616,0.8591019554998068,0.6660141752967883,0.4697768221732153,0.0179500987255429,0.8588690991576052,0.6655322444316124,0.4669796809438439,0.0179500987255429,0.8870600505824641,0.6973965439227123,0.3749414457982352,0.0,0.853994952128767,0.6447852940161967,0.5842765634729873,0.0,0.6891164757827724,0.4568841448711912,1.793966595491309,0.0,4.883391466177094,3.755902167948913,1.3001913382754322,0.8837048296454444,0.8532346580749778,0.9687966417910449
86350.0,1.0,n/a,n/a,0.0624736015252605,0.0362030604642201,0.8654476145095003,0.8369913051728964,0.93276555679192,0.8331391860240263,0.6369717759340588,0.4549634911757926,0.0668560922614073,0.8329852832381697,0.6366752907386707,0.4529445187150668,0.0668560922614073,0.8680956371188628,0.663294719002438,0.385841219178504,0.0,0.8342206240633379,0.6136894059686796,0.5626049575986258,0.0,0.6835274249296515,0.4470783793109165,1.4239752096955525,0.0,3.806537617060026,2.9533572643027406,1.2888849117814785,0.8635740250324737,0.8248234640263662,0.9091163500678426
86444.0,1.0,n/a,n/a,0.2798829731192042,0.1482806791365215,0.8776170947550184,0.8542902440994684,0.9692701109570042,0.8763814358606224,0.677892314974298,0.3872155329659849,0.0,0.8760089318228153,0.6770494732926567,0.3810706505467906,0.0,0.8935753228646647,0.708000311588964,0.3064446486341385,0.0,0.8611077546754385,0.654341439759186,0.496773062566348,0.0,0.7148090020900296,0.4791390959358098,1.40302726534287,0.0,4.217739094788441,2.950092250783242,1.4296973573177727,0.8831039952491463,0.8516838014534225,0.9584209633649932
86486.0,1.0,VARIANTRepetitionTimeC0,n/a,0.5180009693103591,0.2851682271028295,0.6845296010777636,0.6315826701120212,0.951004450359772,0.7184510770524638,0.6009286730383111,7.502622963836011,0.1533742331288343,0.7182759897171079,0.6014159800823042,7.40492812775582,0.1725460122699386,0.7854712893108763,0.6576266943695408,5.048868386597261,0.0766871165644171,0.7784821807885132,0.6275525129586205,5.719037739162957,0.0,0.5456841309388882,0.4467484135017805,17.055610115779064,0.0,45.28083195242895,31.65040034292385,1.4306558988771996,0.6810539347512674,0.5979141999570221,0.9073778833107192
86722.0,1.0,VARIANTRepetitionTimeC0,n/a,0.181351063789879,0.0906173440797774,0.7074300269182899,0.6540786647387429,0.9625093529712913,0.7682397788361293,0.6225730319160283,5.048344002587268,0.0553301364810033,0.7685183877764642,0.6229854645154569,5.045698543550022,0.0553301364810033,0.8274996567686947,0.6682763684339657,3.5749096735393118,0.0,0.789703502343935,0.626987983197325,4.722607351931736,0.0,0.5145881603775874,0.4085445743929592,16.96759802552157,0.0,41.57616060837383,30.97819073282619,1.342110679314704,0.7103654637988798,0.6399940160450871,0.9421981004070556
86924.0,1.0,n/a,n/a,1.4849398568975811,0.9780845451962672,0.862199634434488,0.833834272798474,0.8723106761084299,0.5983797997197406,0.4724265808176579,1.060691637467491,3.840854288666896,0.5984814226241469,0.4722051863138707,1.0571055043279447,3.8236307268343097,0.6641734448013549,0.519988787701611,0.7650939512814107,2.3079572855666552,0.7277704799789858,0.4876202052840555,0.9769140784273556,0.0,0.603385119018891,0.3756227092760335,1.790119994836492,0.0,2.550541933461252,2.401847169390682,1.0619085035740603,0.8572603450348262,0.8172248759823058,0.8618639755766622
86972.0,1.0,VARIANTRepetitionTimeC0,n/a,0.1906517782545489,0.113155111626733,0.7783386519678948,0.7538612666619846,0.9913780361629796,0.8286441176680567,0.6941194347044807,4.556053585901964,0.0,0.8294094066006131,0.6938405005347162,4.483239247657275,0.0,0.8609869448868447,0.7290477895916684,3.301114978109308,0.0,0.8181004278578176,0.6850148779647218,5.046241044014355,0.0,0.5859352634547377,0.4894371811663981,16.097838977108076,0.0,54.6406739770689,38.00805938897136,1.4376075720646702,0.7896184226453825,0.7419508296703294,0.9818987449118046
87135.0,1.0,n/a,n/a,0.1795542338102881,0.0921446007518215,0.874168947985921,0.8450636114033858,0.9825634638631452,0.8406347200904617,0.6193328267957402,0.3850830818349594,0.0,0.840372036653075,0.6188326452902644,0.3803293945725424,0.0,0.8610592953158857,0.6495583078074324,0.3118097471807191,0.0,0.8329100247940615,0.609548878169389,0.4592240071842284,0.0,0.6219841012624903,0.3923225988508827,1.7993186659510263,0.0,4.114424567206834,3.1912583255885143,1.2892796970449187,0.8679678352370096,0.8322935493089564,0.9492367706919944
87346.0,1.0,VARIANTRepetitionTimeC0,n/a,1.0299531147135887,0.5509008293410167,0.7730228441085351,0.7286851472005944,0.937993142479448,0.7495961318174423,0.6103243671076706,5.710654257407153,0.0859254167382711,0.7494957715408254,0.6094811453237677,5.672590073680066,0.0859254167382711,0.8170390958911874,0.6605815807604634,4.075564670331424,0.0,0.7810245939676956,0.6251893229590068,5.373657307857994,0.0,0.6371684067022513,0.4941598625744804,10.466159668818188,0.0,29.56154813129728,19.434347030396932,1.5210980891233732,0.785035303734004,0.7284476244049028,0.9284896540027135
87445.0,1.0,VARIANTRepetitionTimeC0,n/a,0.7175702784647238,0.4190715185347967,0.7626552053486151,0.7217811091721257,0.993854531310774,0.8022327354808206,0.6607592489114924,5.309685819172644,0.0,0.8011201855631253,0.660105637248959,5.373589222954444,0.0,0.8587931099626271,0.7138943552110696,2.943744170975415,0.0,0.8556785793342541,0.6989455075288062,2.6331666686458224,0.0,0.5945412049316953,0.465022039960882,12.695132735242712,0.0,53.16237228514809,44.10156340530801,1.2054532352190837,0.7610666820188323,0.7029630498792878,0.9529129918588872
